Restaurant,Location,Cuisines,AverageCost,MinimumOrder,Rating,Votes,Reviews,DeliveryTime
ID465,"Babarpur, New Delhi, Delhi",North Indian,250,50,3.1,5,,30
ID8478,Mumbai Central,Chinese,200,50,3.4,25,17,30
ID7301,"Sector 14, Noida","North Indian, Chinese, South Indian, Fast Food",200,50,2.6,123,49,45
ID4152,"FTI College, Law College Road, Pune","Fast Food, Beverages",100,50,NEW,,,45
ID4850,"Sector 3, Marathalli","Arabian, North Indian, Biryani, Chinese, Seafood",350,50,2.9,839,245,45
ID7067,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,100,50,3.5,237,2,45
ID4124,"Sandhurst Road, Mumbai CST Area",Desserts,100,50,,,,30
ID1543,"Sector 3, Marathalli","North Indian, Chinese",100,50,3.4,29,23,65
ID1153,"Delhi Administration Flats, Timarpur","Burger, Fast Food",150,50,3.6,374,87,45
ID2292,"Sector 1, Noida","Fast Food, Pizza",200,50,3.3,32,3,45
ID6000,"Nathan Road, Mangaldas Road, Pune",North Indian,100,50,,,,30
ID2718,"MG Road, Pune","North Indian, Chinese, Seafood",500,99,3.1,46,32,30
ID6711,"Sector 1, Noida","South Indian, Chinese",100,50,2.9,43,15,30
ID4406,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Sandwich, Desserts, Beverages, Continental, Chinese, Biryani, Mughlai",200,50,3.9,59,31,30
ID3969,Mumbai Central,"Beverages, Desserts, Ice Cream",200,99,3.7,246,83,30
ID4393,"Sector 14, Noida","Mughlai, North Indian",150,50,3.6,36,12,30
ID2172,"Delhi High Court, India Gate","North Indian, Mughlai, Chinese",200,50,3.6,87,28,65
ID7644,"Sector 1, Noida","Chinese, North Indian",250,99,,,,45
ID8275,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Chinese",100,50,4.0,62,32,30
ID7115,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, North Indian, Chinese, Biryani",300,50,4.0,201,54,45
ID4793,"Dockyard Road, Mumbai CST Area",Sandwich,100,50,3.5,44,4,45
ID2034,"Tiretti, Kolkata","Biryani, Fast Food",100,50,3.4,15,4,30
ID8367,"DBlock, Sector 63, Noida","North Indian, Chinese",200,50,3.0,129,42,65
ID4997,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Mughlai",200,99,3.2,37,7,65
ID3755,Delhi UniversityGTB Nagar,"Continental, Pizza, Italian",250,50,3.9,297,145,45
ID6027,"MG Road, Pune",Fast Food,150,50,,,,30
ID383,Pune University,"Fast Food, Healthy Food",250,50,4.7,707,453,30
ID5663,Delhi Cantt.,"Fast Food, Chinese",100,50,3.7,62,22,30
ID7564,"FTI College, Law College Road, Pune","Biryani, North Indian",150,50,NEW,,,30
ID3157,"Rmz Centennial, I Gate, Whitefield",North Indian,150,50,,,,30
ID1475,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Tea, Street Food",200,50,4.3,534,318,30
ID4039,"DBlock, Sector 63, Noida","Chinese, Thai",200,99,4.1,258,99,45
ID2426,"Babarpur, New Delhi, Delhi",Fast Food,100,50,,,,30
ID4881,"Mico Layout, Stage 2, BTM Layout,Bangalore",Juices,50,50,3.2,5,2,30
ID939,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian, Chinese, Andhra, South Indian",300,50,4.3,313,205,30
ID5708,"Sector 63A,Gurgaon","Pizza, Fast Food",300,50,3.7,530,165,45
ID1947,"FTI College, Law College Road, Pune","Bar Food, North Indian, Italian, Continental",550,50,4.3,3394,1845,30
ID4345,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Italian, Finger Food, American",800,99,4.4,1102,766,30
ID5984,Delhi Cantt.,North Indian,100,50,2.9,37,16,30
ID3182,"Rmz Centennial, I Gate, Whitefield","Biryani, Mughlai, North Indian, Chinese",200,50,3.1,25,9,30
ID4379,"Rmz Centennial, I Gate, Whitefield","Fast Food, Biryani, North Indian",200,50,,,,30
ID8089,"Yerawada, Pune, Maharashtra","North Indian, Chinese, Thai, European, Italian",650,50,3.6,186,114,30
ID4120,"Yerawada, Pune, Maharashtra","Konkan, Maharashtrian",150,50,3.0,6,3,30
ID2083,"Chatta Bazaar, Malakpet, Hyderabad","Cafe, Beverages, Fast Food, Desserts",250,50,3.5,158,44,65
ID4065,"Chandni Chowk, Kolkata",Cafe,100,50,,,,30
ID7341,"Mico Layout, Stage 2, BTM Layout,Bangalore","Odia, Bengali, Salad, North Indian",100,50,3.8,51,34,30
ID911,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Biryani,200,50,NEW,,,30
ID6086,Delhi Cantt.,South Indian,100,99,3.5,150,15,45
ID1796,"Delhi High Court, India Gate","Cafe, Beverages, Bakery",200,50,3.7,126,51,30
ID7915,"Sector 1, Noida","Italian, Pizza, Burger",200,50,3.8,78,44,30
ID7295,"Noorkhan Bazaar, Malakpet, Hyderabad","Bakery, Desserts, Ice Cream",150,50,3.9,76,22,45
ID7969,"Sector 1, Noida","North Indian, Chinese",150,50,3.3,16,10,65
ID5222,"Delhi Administration Flats, Timarpur",North Indian,100,50,NEW,,,30
ID8023,"Delhi Administration Flats, Timarpur","North Indian, Fast Food",200,50,3.7,575,104,45
ID8450,"MG Road, Pune",Desserts,150,50,4.2,192,110,30
ID2407,"DBlock, Sector 63, Noida","North Indian, Chinese, Fast Food",200,50,3.5,29,17,30
ID5193,"MG Road, Pune","Desserts, Beverages",100,50,4.0,157,83,30
ID4885,Pune University,"Ice Cream, Desserts",200,50,4.0,160,83,30
ID4625,"Gora Bazar, Rajbari, North Dumdum, Kolkata","Fast Food, North Eastern, Momos",100,50,2.7,6,5,30
ID7913,Delhi Cantt.,Pizza,150,50,3.5,4,1,30
ID7627,"Sector 14, Noida","North Indian, Chinese",300,50,3.3,69,26,30
ID969,"Sector 14, Noida",Rolls,100,50,3.4,14,8,45
ID188,"Sector 3, Marathalli","North Indian, Mughlai",150,50,2.8,,,30
ID4244,"Delhi Administration Flats, Timarpur",Tibetan,100,50,4.0,126,53,30
ID1862,"Delhi High Court, India Gate","North Indian, Chinese",300,50,4.3,1141,478,30
ID367,"FTI College, Law College Road, Pune",Fast Food,100,99,3.3,12,1,30
ID2063,"Sector 63A,Gurgaon","North Indian, Fast Food",100,50,2.7,22,4,45
ID4518,"FTI College, Law College Road, Pune","Fast Food, Sandwich",150,50,4.0,107,32,30
ID6699,"Raja Bazar, Kolkata",Beverages,100,50,4.1,139,70,30
ID4776,"Sandhurst Road, Mumbai CST Area",Fast Food,100,50,,,,30
ID5461,"Sector 1, Noida",Paan,50,50,NEW,,,30
ID8595,"Sector 3, Marathalli",Ice Cream,100,50,,,,30
ID444,"Sector 14, Noida",North Indian,100,50,3.5,22,13,30
ID921,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian",200,50,3.8,58,45,20
ID7134,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, Kebab",100,50,3.7,14,3,30
ID2973,"Mico Layout, Stage 2, BTM Layout,Bangalore","Street Food, North Indian, Mithai",200,50,4.1,113,41,30
ID18,"MG Road, Pune","Pizza, Italian, Beverages",400,50,4.5,366,232,45
ID7066,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Desserts, Juices",100,50,4.1,237,95,45
ID1079,"Rmz Centennial, I Gate, Whitefield","North Indian, Continental, Asian, Pizza",500,50,4.1,643,435,65
ID7959,"Sector 14, Noida",North Indian,200,99,3.4,37,14,30
ID7080,"Mico Layout, Stage 2, BTM Layout,Bangalore","Juices, Beverages",50,50,3.4,9,1,30
ID6227,"DBlock, Sector 63, Noida",Rolls,100,50,NEW,,,30
ID6788,"FTI College, Law College Road, Pune",South Indian,100,50,2.8,6,2,30
ID1015,"Hyderabad Public School, Begumpet","Continental, Desserts, Beverages, Sandwich",200,50,3.2,19,10,30
ID1966,"DBlock, Sector 63, Noida","North Indian, Chinese",400,50,3.4,76,40,65
ID1848,"Delhi High Court, India Gate","Desserts, Ice Cream",200,50,4.0,65,39,30
ID4973,"Nathan Road, Mangaldas Road, Pune","Salad, European, Steak, Healthy Food, Beverages, Finger Food",550,50,4.2,1319,659,45
ID7547,"FTI College, Law College Road, Pune","Ice Cream, Paan, Desserts",150,50,3.9,50,26,30
ID4674,Delhi Cantt.,"North Indian, Chinese",250,50,3.5,179,53,45
ID1270,"Sector 1, Noida","North Indian, South Indian",150,50,,,,30
ID8012,"Mico Layout, Stage 2, BTM Layout,Bangalore",Desserts,150,50,3.7,,,30
ID2880,"Delhi Administration Flats, Timarpur","Chinese, Biryani",150,50,,,,30
ID1432,Delhi UniversityGTB Nagar,"Cafe, Chinese, Italian",300,99,4.1,803,554,45
ID7377,Majestic,"Fast Food, Sandwich",100,50,3.8,26,6,45
ID8518,"DBlock, Sector 63, Noida","Wraps, Fast Food",150,50,,,,30
ID4601,Mumbai Central,"Lebanese, North Indian, Mediterranean, Biryani, Rolls, Fast Food",200,50,3.6,785,399,45
ID1752,"Chandni Chowk, Kolkata","Street Food, Desserts",100,50,,,,30
ID8657,"Delhi Administration Flats, Timarpur","Continental, Italian, North Indian, Chinese",200,50,3.8,286,77,30
ID8033,"Delhi High Court, India Gate","Continental, North Indian, Mughlai, Chinese, Italian",300,50,4.0,267,165,30
ID408,Pune University,"Biryani, North Indian, Maharashtrian",150,50,NEW,,,30
ID1140,"Delhi High Court, India Gate","American, Fast Food",200,50,3.8,80,27,30
ID1706,Delhi Cantt.,Chinese,150,50,3.1,4,,30
ID6776,"Babarpur, New Delhi, Delhi","North Indian, South Indian, Chinese",200,50,3.4,27,10,30
ID6003,"FTI College, Law College Road, Pune","Fast Food, Beverages",100,50,,,,30
ID1016,"Tejas Nagar Colony, Wadala West, Mumbai",Fast Food,150,50,,,,30
ID8460,"Mico Layout, Stage 2, BTM Layout,Bangalore","Mediterranean, European, Continental",400,50,4.3,124,88,30
ID2033,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",200,50,3.4,17,4,45
ID5847,"Sandhurst Road, Mumbai CST Area","Chinese, Mughlai",250,50,,,,30
ID397,"Rmz Centennial, I Gate, Whitefield","Andhra, Biryani, Chinese",150,50,NEW,,,30
ID1353,"Sector 1, Noida",Bakery,150,50,3.7,21,20,30
ID3451,"Sector 14, Noida","Chinese, North Indian",200,50,3.5,110,35,45
ID195,"Dockyard Road, Mumbai CST Area","Mughlai, North Indian, Chinese, Seafood",150,50,4.0,1210,503,45
ID4672,"Moulali, Kolkata","Chinese, North Indian",150,50,2.5,17,5,30
ID8101,"Dockyard Road, Mumbai CST Area","Fast Food, Italian",200,50,3.4,16,4,30
ID5925,"Sector 3, Marathalli","North Indian, Fast Food",200,50,,,,30
ID2083,"Musi Nagar, Malakpet, Hyderabad","Cafe, Beverages, Fast Food, Desserts",250,50,3.5,158,44,65
ID6296,"Babarpur, New Delhi, Delhi",North Indian,150,50,3.4,18,8,30
ID6954,"Sector 63A,Gurgaon",Chinese,350,50,3.9,81,47,65
ID6678,"Delhi High Court, India Gate",Lebanese,100,50,,,,30
ID3146,"Sector 3, Marathalli","Biryani, Chinese, North Indian",150,50,3.3,93,13,65
ID1000,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bohri, Biryani",250,50,3.7,96,55,30
ID7297,"Sector 1, Noida",Bakery,150,99,,,,45
ID8522,"DBlock, Sector 63, Noida","Rolls, North Indian, Chinese",200,50,,,,30
ID6738,"Chatta Bazaar, Malakpet, Hyderabad","South Indian, Beverages",100,50,3.3,1097,57,45
ID5899,"Babarpur, New Delhi, Delhi",North Indian,150,50,3.6,16,4,65
ID607,"FTI College, Law College Road, Pune","Bakery, Fast Food",200,50,3.7,101,44,120
ID7223,"Sector 14, Noida",Bakery,150,50,3.7,79,12,30
ID869,"DBlock, Sector 63, Noida","Biryani, Mughlai",200,99,2.9,6,2,30
ID3008,"MG Road, Pune","Continental, Beverages, Desserts, Fast Food",500,50,4.1,1552,855,30
ID2533,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Fast Food",150,50,3.8,154,71,45
ID3879,"Rmz Centennial, I Gate, Whitefield","North Indian, Bengali, Chinese, Odia",200,50,2.6,19,11,30
ID2851,"Dockyard Road, Mumbai CST Area","Juices, Beverages",100,50,3.2,9,2,45
ID6486,"Mico Layout, Stage 2, BTM Layout,Bangalore","Fast Food, Beverages",50,50,,,,30
ID1165,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Kebab, Biryani",500,99,4.2,671,301,65
ID3372,"Musi Nagar, Malakpet, Hyderabad",North Indian,100,50,NEW,,,30
ID3605,Majestic,Burger,150,50,3.4,40,17,30
ID6627,"Delhi Administration Flats, Timarpur","Beverages, Fast Food",150,50,NEW,,,30
ID366,"Yerawada, Pune, Maharashtra","Fast Food, Street Food, Beverages",100,50,NEW,,,30
ID2739,Majestic,Bakery,100,50,,,,30
ID203,"Delhi High Court, India Gate",North Indian,100,50,3.3,20,11,30
ID5893,"DBlock, Sector 63, Noida","North Indian, South Indian, Chinese, Desserts",200,50,2.8,11,5,30
ID689,Delhi UniversityGTB Nagar,"Pizza, Continental, Fast Food",200,50,3.3,22,10,30
ID3492,Delhi UniversityGTB Nagar,"Fast Food, Chinese",150,50,NEW,,,30
ID5947,"Dockyard Road, Mumbai CST Area","Rolls, Lebanese",100,50,3.7,55,25,30
ID8492,"FTI College, Law College Road, Pune","Cafe, Fast Food, Beverages",200,50,3.7,31,17,30
ID2629,Mumbai Central,"Fast Food, Pizza",150,50,3.0,73,28,45
ID4398,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Biryani, Mughlai, Kebab",100,50,NEW,,,30
ID1166,"Sector 1, Noida",North Indian,300,50,4.7,81,74,45
ID4536,Majestic,"Beverages, Ice Cream",100,50,,,,30
ID5873,"Sector 14, Noida","North Indian, Afghan, Lebanese",200,50,3.3,17,4,30
ID3644,Delhi UniversityGTB Nagar,"Fast Food, Beverages",200,50,3.3,9,4,30
ID6575,"Delhi High Court, India Gate","North Indian, Chinese, Mughlai",300,50,3.7,104,47,45
ID241,Majestic,Fast Food,150,50,3.5,24,9,30
ID2794,Majestic,"Beverages, Desserts, Ice Cream",200,50,4.0,53,42,20
ID2996,Majestic,"South Indian, Chinese",100,50,3.4,9,1,30
ID5393,"Moulali, Kolkata","South Indian, Continental, Fast Food",300,99,3.9,232,105,65
ID8610,"MG Road, Pune","North Indian, Asian, Biryani, Chinese",400,50,4.0,648,305,30
ID7170,"FTI College, Law College Road, Pune","European, Italian, Pizza, Fast Food",200,50,NEW,,,30
ID1487,Majestic,"Fast Food, Tea, Beverages",100,50,4.1,124,48,45
ID5241,"Babarpur, New Delhi, Delhi","Fast Food, Italian, Chinese, Desserts, Beverages",200,50,3.7,228,94,45
ID7014,"Nathan Road, Mangaldas Road, Pune","Chinese, North Indian, Maharashtrian",250,50,3.3,47,23,30
ID3325,Delhi UniversityGTB Nagar,Chinese,150,50,3.8,140,36,30
ID3541,"Dockyard Road, Mumbai CST Area","Desserts, Ice Cream, Beverages",150,50,3.8,100,13,45
ID2991,"Gora Bazar, Rajbari, North Dumdum, Kolkata",South Indian,100,50,3.7,75,16,30
ID5380,"Sector 63A,Gurgaon","North Indian, Mithai, Fast Food, South Indian, Chinese",200,50,4.0,1169,336,30
ID5817,Delhi Cantt.,"Chinese, Momos",150,50,3.9,1450,307,45
ID135,Mumbai Central,"Ice Cream, Desserts",100,50,,,,30
ID988,"MG Road, Pune","Chinese, North Indian, Mughlai",350,50,3.9,2768,1369,30
ID91,Delhi Cantt.,"Momos, Rolls",100,50,3.6,52,11,30
ID515,"Tiretti, Kolkata",Fast Food,100,50,3.8,61,11,30
ID5832,"DBlock, Sector 63, Noida","Chinese, South Indian, North Indian",200,50,3.6,92,49,30
ID6588,Mumbai Central,Fast Food,100,50,2.8,12,6,30
ID7184,"Moulali, Kolkata","Fast Food, Healthy Food, Sandwich, Salad",200,50,3.7,132,52,30
ID2879,"Dockyard Road, Mumbai CST Area","South Indian, North Indian, Fast Food",200,50,3.7,182,107,45
ID8450,"Tejas Nagar Colony, Wadala West, Mumbai","Cafe, Desserts, Fast Food, Beverages",200,0,4.3,102,76,30
ID2977,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,150,99,4.1,1008,245,45
ID1867,"Sector 14, Noida","North Indian, Chinese, Mughlai",300,50,3.6,179,95,45
ID4581,"Delhi High Court, India Gate","North Indian, Chinese, Street Food, Fast Food",150,50,3.2,8,1,30
ID8361,"Sector 1, Noida","Chinese, Fast Food",200,50,3.4,66,4,30
ID5383,"Rmz Centennial, I Gate, Whitefield","Biryani, Mughlai, Chinese, Seafood",250,50,,,,30
ID5778,"MG Road, Pune","South Indian, Fast Food, North Indian",200,50,3.7,68,26,30
ID3930,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Mithai, Street Food",100,50,NEW,,,45
ID4420,"Babarpur, New Delhi, Delhi","North Indian, Mughlai",100,50,3.4,14,8,30
ID3163,"Hyderabad Public School, Begumpet","South Indian, Fast Food, Desserts",150,50,3.8,892,70,45
ID4691,"Sector 14, Noida","North Indian, Chinese",200,50,NEW,,,30
ID4625,"Moulali, Kolkata","Fast Food, North Eastern, Momos",100,50,,,,30
ID7344,"Rmz Centennial, I Gate, Whitefield","Mughlai, North Indian, Rolls",200,50,3.9,189,124,45
ID7678,"FTI College, Law College Road, Pune","Asian, Continental, North Indian",500,50,4.6,1507,1131,30
ID694,"Sector 3, Marathalli","Ice Cream, Desserts, Beverages",100,50,3.8,60,23,30
ID6618,Delhi UniversityGTB Nagar,"Beverages, Fast Food, Ice Cream",200,50,3.7,302,155,45
ID3673,"FTI College, Law College Road, Pune",Street Food,50,50,3.4,14,,30
ID2937,Mumbai Central,"Bakery, Desserts",200,50,3.6,28,11,30
ID5633,"Dockyard Road, Mumbai CST Area","Pizza, Fast Food",200,99,4.3,110,76,45
ID5371,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Mithai, North Indian",200,50,3.3,26,2,30
ID7880,"Nathan Road, Mangaldas Road, Pune","Cafe, Fast Food",300,50,3.9,95,53,45
ID3913,Majestic,Mangalorean,150,50,3.5,10,,30
ID4939,"Sandhurst Road, Mumbai CST Area","Fast Food, Italian, Chinese",150,99,3.4,256,90,65
ID2682,"Sector 1, Noida","North Indian, Chinese",100,50,3.4,15,7,30
ID5683,"DBlock, Sector 63, Noida","Pizza, Fast Food",100,50,NEW,,,30
ID3548,"FTI College, Law College Road, Pune","Ice Cream, Desserts, Fast Food",150,50,4.2,542,366,30
ID2772,"Sector 63A,Gurgaon","Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",200,50,3.1,41,25,45
ID4468,"Delhi Administration Flats, Timarpur","South Indian, Chinese",150,50,3.7,177,30,30
ID2872,"FTI College, Law College Road, Pune","North Indian, Chinese",200,50,3.3,13,9,30
ID4419,"Rmz Centennial, I Gate, Whitefield","North Indian, Mughlai, Chinese, Biryani, Rolls",200,50,3.6,894,256,30
ID6115,"Chatta Bazaar, Malakpet, Hyderabad","Biryani, North Indian, Chinese, Kebab",200,50,4.0,157,17,30
ID7302,"Yerawada, Pune, Maharashtra","Finger Food, Salad, Continental, Italian, Sandwich",600,50,4.2,1392,739,45
ID6249,Majestic,"Fast Food, Beverages",150,50,3.1,17,9,30
ID566,"Nathan Road, Mangaldas Road, Pune","Chinese, Biryani, North Indian",200,50,3.4,29,11,30
ID99,"Rmz Centennial, I Gate, Whitefield","South Indian, Street Food, Fast Food",100,50,3.8,101,38,30
ID4625,Majestic,"Fast Food, North Eastern, Momos",100,50,,,,30
ID6030,"MG Road, Pune","Street Food, Fast Food, Beverages",200,50,3.8,150,64,45
ID4276,"Delhi High Court, India Gate","North Indian, Mughlai",800,50,4.0,646,351,45
ID2976,"Delhi Administration Flats, Timarpur","South Indian, North Indian, Chinese",300,50,3.8,323,141,65
ID2727,"Rmz Centennial, I Gate, Whitefield","Chinese, Thai, Continental",150,99,3.8,56,15,30
ID3871,Delhi UniversityGTB Nagar,North Indian,250,50,3.5,488,169,45
ID2286,"Delhi Administration Flats, Timarpur","North Indian, Chinese",200,50,4.3,250,121,30
ID4627,Pune University,Street Food,100,50,4.0,31,23,30
ID2595,"Sector 1, Noida","Bakery, Desserts",150,50,3.3,7,1,30
ID5708,"Delhi Administration Flats, Timarpur","Pizza, Fast Food",400,50,3.8,630,240,30
ID5791,"DBlock, Sector 63, Noida",Bakery,250,50,,,,65
ID6982,Delhi UniversityGTB Nagar,South Indian,100,50,3.2,11,,30
ID692,"Sector 1, Noida","Italian, North Indian, Chinese",800,50,4.1,903,556,45
ID7497,"Nathan Road, Mangaldas Road, Pune",Maharashtrian,100,0,3.3,12,1,30
ID4658,"Sector 14, Noida","North Indian, Fast Food",150,50,3.6,43,11,30
ID4749,"Rmz Centennial, I Gate, Whitefield","Desserts, Ice Cream",100,50,3.8,15,5,30
ID5408,Mumbai Central,"North Indian, South Indian, Chinese, Beverages",150,50,,,,30
ID4625,"Tiretti, Kolkata","Fast Food, North Eastern, Momos",100,50,,,,30
ID7130,"Mico Layout, Stage 2, BTM Layout,Bangalore",Biryani,150,50,3.4,9,,30
ID4587,"Delhi Administration Flats, Timarpur","North Indian, Street Food",200,99,3.1,6,1,30
ID6379,"Musi Nagar, Malakpet, Hyderabad","North Indian, Chinese",100,50,,,,30
ID5083,"FTI College, Law College Road, Pune","Chinese, Fast Food",100,50,3.1,4,2,30
ID4247,"Mico Layout, Stage 2, BTM Layout,Bangalore",Beverages,100,50,3.0,11,4,45
ID4478,Delhi UniversityGTB Nagar,"Cafe, Italian, North Indian, Chinese",400,50,4.0,387,220,45
ID342,"FTI College, Law College Road, Pune",South Indian,100,50,3.6,33,8,30
ID3801,"Sector 14, Noida",Bakery,150,99,,,,65
ID8343,Majestic,"South Indian, Chinese",100,50,3.9,25,9,30
ID1036,Delhi UniversityGTB Nagar,"North Indian, Thai, Goan, Mughlai, Seafood",200,99,4.1,,,30
ID4311,"Sector 63A,Gurgaon","North Indian, Mughlai, Kebab",500,99,4.1,872,502,65
ID1156,"Mico Layout, Stage 2, BTM Layout,Bangalore","Burger, Fast Food, Desserts, Beverages",150,50,,,,30
ID5321,Delhi Cantt.,"Biryani, Hyderabadi, North Indian, Mughlai",100,50,2.8,,,30
ID5214,"Sector 3, Marathalli","North Indian, Chinese",200,50,3.4,80,46,30
ID3678,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,100,50,3.4,18,1,30
ID4517,Delhi Cantt.,"North Indian, South Indian, Chinese",300,50,NEW,,,30
ID1605,Delhi UniversityGTB Nagar,"North Indian, Rolls",250,50,,,,30
ID1175,"MG Road, Pune","Fast Food, Street Food, Beverages",200,50,3.6,109,8,45
ID7573,"Sandhurst Road, Mumbai CST Area","Desserts, South Indian",200,50,4.5,127,80,30
ID3806,Delhi UniversityGTB Nagar,North Indian,200,50,3.2,22,3,45
ID5404,"Sector 1, Noida","Desserts, Bakery",100,50,,,,30
ID8481,"Delhi High Court, India Gate","Chinese, Healthy Food",200,50,3.9,649,351,45
ID5136,"Delhi Administration Flats, Timarpur","Street Food, North Indian, Mithai, South Indian, Burger, Beverages",150,50,4.0,298,66,30
ID1881,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100,50,3.3,9,1,30
ID5964,"Sandhurst Road, Mumbai CST Area",North Indian,250,50,4.0,353,176,30
ID2483,"Panjetan Colony, Malakpet, Hyderabad","Fast Food, North Indian, Biryani, Rolls, Wraps",250,50,3.9,418,121,65
ID5708,Pune University,"Pizza, Fast Food, Italian",400,200,2.6,986,691,45
ID3547,Mumbai Central,Desserts,100,50,4.0,168,102,65
ID4292,"Mico Layout, Stage 2, BTM Layout,Bangalore","Arabian, North Indian, Mughlai, Chinese, Beverages, Desserts",350,50,4.2,431,259,30
ID3368,"Sector 3, Marathalli",Kerala,100,50,3.8,50,18,30
ID5176,"Delhi Administration Flats, Timarpur","South Indian, Fast Food, Mithai",100,50,3.5,229,30,45
