,Date,Open,High,Low,Close,Volume,Market Cap
1506,2013-08-08,106.75,106.75,101.26,103.0,6394550.29,1229100000
1507,2013-07-08,106.75,106.75,106.75,106.75,6394550.29,1229100000
1508,2013-06-08,106.72,107.38,105.56,106.75,6391116.556,1228440000
1509,2013-05-08,105.12,107.77,105.0,106.22,6292682.83,1209520000
1510,2013-04-08,104.95,105.95,103.52,105.14,6280092.47,1207100000
1511,2013-03-08,104.5,105.78,102.0,104.0,6250905.726,1201490000
1512,2013-02-08,104.86,108.0,101.21,104.5,6269531.135,1205070000
1513,2013-01-08,106.21,108.0,103.01,104.0,6348194.873,1220190000
1514,2013-07-31,107.95,111.34,103.88,106.09,6449333.965,1239630000
1515,2013-07-30,101.49,107.99,100.47,107.99,6060749.666,1164940000
1516,2013-07-29,98.6,102.5,98.45,101.2,5885941.36,1131340000
1517,2013-07-28,94.4,100.58,94.0,99.76,5633145.6570000015,1082750000
1518,2013-07-27,96.02,97.0,93.0,94.12,5727573.357999999,1100900000
1519,2013-07-26,96.95,97.47,96.0,96.02,5780952.323,1111160000
1520,2013-07-25,94.5,97.33,93.87,96.9,5633405.788,1082800000
1521,2013-07-24,95.56,95.99,93.0,94.51,5694224.511,1094490000
1522,2013-07-23,91.6,96.82,91.6,95.56,5456620.482999999,1048820000
1523,2013-07-22,92.0,92.0,90.08,91.61,5478367.4679999985,1053000000
1524,2013-07-21,89.82,91.95,88.0,90.76,5346428.818,1027640000
1525,2013-07-20,92.0,93.1,89.27,89.39,5473893.208,1052140000
1526,2013-07-19,90.07,95.2,87.8,92.17,5356990.153,1029670000
1527,2013-07-18,98.5,98.8,86.2,90.58,5856390.432,1125660000
1528,2013-07-17,96.71,99.97,96.18,98.5,5747655.503,1104760000
1529,2013-07-16,98.89,99.86,96.14,97.45,5875119.892999998,1129260000
1530,2013-07-15,93.61,101.9,93.11,98.4,5559112.2579999985,1068520000
1531,2013-07-14,98.7,98.7,92.86,94.69,5859512.009,1126260000
1532,2013-07-13,93.99,98.25,88.06,98.13,5577945.772000001,1072140000
1533,2013-12-07,88.98,104.0,88.17,93.59,5278794.652,1014640000
1534,2013-11-07,88.0,90.28,85.08,88.98,5218704.296,1003090000
1535,2013-10-07,76.72,87.0,76.2,86.76,4547814.988,874138000
1536,2013-09-07,76.0,78.3,72.52,76.69,4503316.909,865585000
1537,2013-08-07,76.5,80.0,72.6,76.52,4531031.3089999985,870912000
1538,2013-07-07,68.75,74.56,66.62,74.56,4070286.558,782352000
1539,2013-06-07,68.5,75.0,66.82,70.28,4054174.019,779255000
1540,2013-05-07,79.99,80.0,65.53,68.43,4731925.594,909526000
1541,2013-04-07,78.89,83.11,72.0,80.53,4665160.266,896693000
1542,2013-03-07,90.41,90.98,76.98,77.53,5343931.556,1027160000
1543,2013-02-07,88.05,92.3,87.51,90.13,5202992.359,1000070000
1544,2013-01-07,97.51,97.66,86.3,88.05,5759985.732000002,1107130000
1545,2013-06-30,95.0,98.12,94.22,96.61,5609785.856000002,1078260000
1546,2013-06-29,94.66,99.99,93.0,94.99,5587674.686000002,1074010000
1547,2013-06-28,101.74,101.74,92.33,94.65,6003208.5989999985,1153880000
1548,2013-06-27,104.0,104.0,101.1,101.44,6134470.908,1179110000
1549,2013-06-26,103.33,105.49,102.79,104.0,6092537.725,1171050000
1550,2013-06-25,102.09,106.47,101.01,103.95,6017411.774,1156610000
1551,2013-06-24,107.9,108.33,100.98,102.74,6357767.709,1222030000
1552,2013-06-23,108.2,108.8,106.23,107.6,6373115.462,1224980000
1553,2013-06-22,109.5,109.96,107.51,108.3,6447148.861000001,1239210000
1554,2013-06-21,111.29,114.99,107.69,109.5,6550108.873,1259000000
1555,2013-06-20,108.25,114.3,107.5,110.15,6369109.437999999,1224210000
1556,2013-06-19,107.05,110.22,105.75,108.25,6296532.775,1210260000
1557,2013-06-18,101.95,111.11,101.03,107.4,5994728.315,1152250000
1558,2013-06-17,99.9,102.21,99.0,101.7,5872310.4739999985,1128720000
1559,2013-06-16,99.8,101.6,98.95,99.51,5863986.268999998,1127120000
1560,2013-06-15,100.0,103.7,98.0,99.99,5873507.078,1128950000
1561,2013-06-14,103.95,104.7,98.0,99.98,6102995.007,1173060000
1562,2013-06-13,108.78,110.3,100.53,104.0,6383780.85,1227030000
1563,2013-12-06,109.0,111.79,106.73,108.15,6394030.027000002,1229000000
1564,2013-11-06,106.35,109.6,104.0,108.9,6236078.236000001,1198640000
1565,2013-10-06,100.44,110.1,95.0,106.35,5887137.964,1131570000
1566,2013-09-06,107.89,108.99,88.5,100.0,6321869.575,1215130000
1567,2013-08-06,111.0,111.42,107.3,108.3,6501360.247,1249630000
1568,2013-07-06,118.97,119.0,106.42,111.5,6965694.811000002,1338880000
1569,2013-06-06,121.9,123.1,117.25,118.0,7134364.017000001,1371300000
1570,2013-05-06,121.4,123.47,119.9,121.65,7102159.748,1365110000
1571,2013-04-06,120.74,123.84,119.1,121.42,7060070.486000001,1357020000
1572,2013-03-06,122.5,122.5,116.0,122.22,7159752.842,1376180000
1573,2013-02-06,129.3,129.4,115.05,122.29,7553851.926,1451930000
1574,2013-01-06,128.81,129.78,127.2,129.3,7521959.8160000015,1445800000
1575,2013-05-31,128.8,129.9,126.4,129.0,7518057.845,1445050000
1576,2013-05-30,132.25,132.25,127.0,128.8,7716434.057,1483180000
1577,2013-05-29,129.0,132.59,127.66,132.3,7523988.841,1446190000
1578,2013-05-28,129.77,130.58,125.6,129.0,7566234.181,1454310000
1579,2013-05-27,133.5,135.47,124.7,129.75,7780634.489,1495520000
1580,2013-05-26,131.99,136.0,130.62,133.48,7689640.522000001,1478030000
1581,2013-05-25,133.1,133.22,128.9,131.98,7751655.85,1489950000
1582,2013-05-24,126.3,133.85,125.72,133.2,7352874.4,1413300000
1583,2013-05-23,123.8,126.93,123.1,126.7,7204495.444,1384780000
1584,2013-05-22,122.89,124.0,122.0,123.89,7149087.454,1374130000
1585,2013-05-21,122.02,123.0,121.21,122.88,7096072.673,1363940000
1586,2013-05-20,122.5,123.62,120.12,122.0,7121929.735,1368910000
1587,2013-05-19,123.21,124.5,119.57,121.99,7160741.341,1376370000
1588,2013-05-18,123.5,125.25,122.3,123.5,7175152.622,1379140000
1589,2013-05-17,118.21,125.3,116.57,123.02,6865336.114,1319590000
1590,2013-05-16,114.22,118.76,112.2,118.76,6631373.925,1274620000
1591,2013-05-15,111.4,115.81,103.5,114.22,6465618.1910000015,1242760000
1592,2013-05-14,117.98,119.8,110.25,111.5,6845201.943,1315720000
1593,2013-05-13,114.82,118.7,114.5,117.98,6659260.012,1279980000
1594,2013-12-05,115.64,117.45,113.44,115.0,6704262.745,1288630000
1595,2013-11-05,117.7,118.68,113.01,115.24,6820905.669,1311050000
1596,2013-10-05,112.8,122.0,111.55,117.2,6534344.909,1255970000
1597,2013-09-05,113.2,113.46,109.26,112.67,6555207.448,1259980000
1598,2013-08-05,109.6,115.78,109.6,113.57,6344344.927999998,1219450000
1599,2013-07-05,112.25,113.44,97.7,111.5,6495325.198,1248470000
1600,2013-06-05,115.98,124.66,106.64,112.3,6708632.953,1289470000
1601,2013-05-05,112.9,118.8,107.14,115.91,6528049.728999998,1254760000
1602,2013-04-05,98.1,115.0,92.5,112.5,5670292.422,1089890000
1603,2013-03-05,106.25,108.13,79.1,97.75,6139465.431,1180070000
1604,2013-02-05,116.38,125.6,92.28,105.21,6722784.102000001,1292190000
1605,2013-01-05,139.0,139.89,107.72,116.99,8026718.801,1542820000
1606,2013-04-30,144.0,146.93,134.05,139.0,8312655.246,1597780000
1607,2013-04-29,134.44,147.49,134.0,144.54,7757951.03,1491160000
1608,2013-04-28,135.3,135.98,132.1,134.21,7806647.629,1500520000
